id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,last_seen,occupation_type,career_start,career_end,result
27534,2,16.1,0,1.0,117.0,2015.0,Full-time,0.0,Student (Specialist),False,0,0,2020-08-03 15:31:38,university,False,False,1
77028,2,11.3,1,1.0,191.0,2006.0,Full-time,0.0,Alumnus (Master's),Українська,5,5,2020-09-03 12:42:01,university,False,False,1
90673,1,,1,0.0,54.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,0,2,2020-02-24 20:18:03,university,False,False,1
44417,2,,1,1.0,323.0,2017.0,Distance Learning,0.0,Student (Bachelor's),Українська,0,0,2020-05-09 17:03:59,university,False,False,0
12038,1,8.7.1988,0,1.0,230.0,2011.0,Distance Learning,0.0,Student (Specialist),Українська,1,2,2020-08-25 19:04:54,work,2018,False,1
62062,2,16.3.1987,1,1.0,875.0,2010.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-06-02 17:38:05,work,2009,False,0
91309,1,15.2.1993,0,1.0,732.0,0.0,Full-time,4.0,Alumnus (Bachelor's),Українська,6,2,2020-03-03 07:57:28,university,False,False,1
78723,1,8.8.1996,1,1.0,187.0,2017.0,,0.0,Alumnus (Bachelor's),Українська;English;Deutsch,False,2,2020-07-04 02:57:07,university,False,False,1
30994,2,18.10.1989,1,1.0,330.0,2011.0,Part-time,1.0,Alumnus (Specialist),Українська,8,1,2020-02-22 07:42:51,university,False,False,0
68568,2,9.6.1989,0,1.0,440.0,2009.0,Full-time,4.0,Student (Bachelor's),Українська,1,2,2020-06-02 22:43:59,work,2012,False,0
89042,2,,1,1.0,2.0,2009.0,Full-time,2.0,Undergraduate applicant,False,False,False,2020-09-06 17:18:00,,False,False,0
46183,2,1.10.1982,1,1.0,2664.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-08-26 00:53:20,work,2007,False,1
95228,1,17.4.1993,0,1.0,806.0,2015.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-07-19 04:42:32,university,False,False,1
97878,2,23.10.1991,1,1.0,292.0,2014.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-11-24 05:08:50,university,False,False,0
50711,1,17.8.1993,1,1.0,1019.0,2016.0,,4.0,Student (Bachelor's),Українська;English;Lingua Latina;עברית;Беларуская,0,0,2020-12-30 22:32:14,university,2013,2016,1
92296,2,28.4.1963,1,1.0,58.0,1985.0,Full-time,4.0,Alumnus (Master's),Українська,False,False,2020-09-30 15:03:14,university,False,False,0
59517,2,,0,1.0,108.0,0.0,Distance Learning,4.0,Alumnus (Specialist),Українська,False,False,2020-01-09 17:29:39,university,False,False,0
78841,1,3.7.1998,1,1.0,531.0,2021.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,2020-02-01 18:30:47,university,False,False,1
4166,2,28.9.1987,1,1.0,94.0,2009.0,Full-time,0.0,Student (Specialist),False,False,False,2020-04-17 10:16:22,work,2011,False,0
65286,2,29.9.1990,1,1.0,164.0,2014.0,Full-time,0.0,Alumnus (Master's),Українська;English;Deutsch,6,2,2020-06-10 18:39:18,work,2013,False,1
83737,1,8.7,0,1.0,1300.0,2013.0,Full-time,1.0,Student (Specialist),Українська,0,0,2020-10-13 03:13:44,university,False,False,1
4795,2,6.2,0,1.0,135.0,2014.0,Full-time,1.0,Student (Specialist),Українська;English;Deutsch,0,0,2020-07-11 09:02:35,university,False,False,1
35212,2,31.7.1986,1,1.0,334.0,2009.0,Full-time,7.0,Alumnus (Specialist),Українська,1,2,2020-02-09 13:46:04,work,2009,False,0
9973,2,27.8.1990,0,1.0,566.0,2012.0,Full-time,4.0,Student (Specialist),Українська,6,2,2020-03-30 02:46:32,work,2013,False,0
43746,2,4.10.1982,1,1.0,36.0,2005.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-10-13 05:50:37,work,False,False,0
98615,2,9.3.1983,0,1.0,58.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-05-24 18:43:52,work,2018,False,0
74372,2,19.5.1983,0,1.0,101.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-12-11 21:50:06,work,False,False,0
79933,1,18.9.1989,1,1.0,776.0,2012.0,Full-time,4.0,Student (Specialist),Українська,False,False,2020-10-05 21:14:13,university,False,False,1
22295,1,16.9.1996,0,1.0,164.0,0.0,Full-time,1.0,Student (Specialist),Українська;English,6,2,2020-05-31 18:23:32,university,False,False,1
34873,2,22.4.1987,0,1.0,508.0,2009.0,Full-time,4.0,Student (Specialist),False,False,False,2020-02-01 08:09:30,university,1987,2007,0
89065,1,3.9.1984,0,1.0,49.0,2006.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-09-21 12:51:22,work,2006,False,1
35170,1,26.7.1988,1,1.0,226.0,2013.0,Part-time,4.0,Alumnus (Specialist),Українська,1,6,2020-05-16 03:58:11,university,False,False,1
62232,1,18.8.1991,1,1.0,244.0,2013.0,Full-time,2.0,Alumnus (Bachelor's),Українська,0,0,2020-05-28 07:00:43,university,2019,2021,1
76192,1,5.12.1995,0,1.0,56.0,2019.0,,0.0,Alumnus (Bachelor's),False,7,6,2020-05-29 20:32:42,university,False,False,1
8557,1,24.5,1,1.0,1750.0,2014.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-01-08 07:40:15,university,False,False,1
68327,1,12.7.1987,1,1.0,784.0,0.0,Full-time,4.0,Student (Master's),Українська,False,False,2020-01-07 06:12:51,university,False,False,1
83416,2,9.12,1,1.0,331.0,2007.0,Full-time,4.0,Alumnus (Master's),Українська,0,0,2020-04-23 08:30:15,work,2007,False,0
90899,2,1.2,1,1.0,214.0,0.0,Full-time,0.0,Student (Specialist),False,0,0,2020-02-14 12:05:23,university,False,False,1
31144,2,,0,1.0,101.0,2011.0,Full-time,2.0,Student (Bachelor's),Українська,1,3,2020-10-23 16:18:22,work,2016,False,0
27377,2,1.9,1,1.0,23.0,0.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-02-06 22:17:15,work,False,False,0
89711,1,9.5,1,1.0,339.0,2011.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,0,2,2020-07-16 00:29:05,university,False,False,1
63016,2,27.1.1989,1,1.0,339.0,2013.0,Distance Learning,1.0,Student (Specialist),Українська,0,0,2020-08-28 14:04:59,university,False,False,1
94100,2,25.5.1979,0,1.0,37.0,2005.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский;English;Français,False,False,2020-09-06 11:44:21,university,False,False,0
29011,1,7.4.1984,1,1.0,933.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-05-14 16:53:17,university,False,False,1
29252,1,7.12.1988,1,1.0,352.0,2012.0,,0.0,Alumnus (Specialist),Українська;English,0,0,2020-02-27 20:22:28,work,False,False,1
58978,1,12.1.1992,0,1.0,780.0,0.0,,0.0,Alumnus (Bachelor's),False,5,0,2020-10-19 22:00:24,university,False,False,1
8009,1,12.5.1981,1,1.0,0.0,2010.0,Distance Learning,1.0,Alumnus (Specialist),Українська,6,6,2020-02-18 17:10:32,work,False,False,1
74090,1,1.5,1,1.0,3801.0,2012.0,Full-time,1.0,Alumnus (Specialist),Українська;English,6,2,2020-05-26 04:28:47,university,False,False,1
27683,2,11.10.1989,0,1.0,27.0,0.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-03-11 03:24:07,university,False,False,0
90592,2,,0,1.0,340.0,2010.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-06-13 12:16:58,work,False,False,0
24755,1,8.1.1984,1,1.0,194.0,2007.0,,0.0,Alumnus (Specialist),Українська,0,0,2020-08-25 12:33:17,university,False,False,1
89185,2,27.4.1987,1,1.0,201.0,2010.0,Full-time,7.0,Alumnus (Specialist),Українська;English,1,2,2020-09-05 19:02:37,work,2016,False,0
50725,1,,0,1.0,19.0,2002.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-07-31 18:10:41,university,False,False,1
86297,1,10.5,0,1.0,347.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,0,2020-07-15 08:51:38,university,2020,False,1
9776,1,19.8.1995,1,1.0,928.0,2019.0,,0.0,Alumnus (Specialist),Українська,0,0,2020-01-05 22:44:20,work,2016,False,1
21012,2,16.7,0,1.0,5162.0,2011.0,Full-time,6.0,Undergraduate applicant,Українська,0,0,2020-11-26 17:22:34,work,2011,False,1
91868,1,10.7.1986,0,1.0,176.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Українська,False,False,2020-04-24 11:01:54,university,False,False,0
93165,2,7.10.1913,0,1.0,123.0,2008.0,Full-time,1.0,Alumnus (Specialist),Українська;English;Deutsch;Italiano,5,2,2020-03-26 04:29:20,university,False,False,0
28098,2,25.9,1,1.0,190.0,2017.0,Distance Learning,0.0,Student (Bachelor's),False,0,0,2020-03-03 14:33:56,university,False,False,0
32161,2,11.9.1990,1,1.0,174.0,2015.0,Full-time,0.0,Student (Specialist),Українська,1,2,2020-06-19 19:55:02,university,False,False,0
87041,1,21.6.1983,1,1.0,513.0,2006.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-06-17 05:57:34,work,2006,False,1
13022,1,18.10.1995,1,1.0,424.0,2017.0,Full-time,0.0,Student (Bachelor's),False,False,False,2020-11-13 09:05:05,university,False,False,1
60113,1,3.4,0,1.0,247.0,2009.0,Part-time,4.0,Student (Specialist),False,0,0,2020-06-12 21:29:37,university,False,False,1
32157,1,29.5.1988,0,0.0,264.0,2014.0,Distance Learning,5.0,Student (Specialist),Українська,6,False,2020-03-20 01:07:35,work,False,False,1
2957,2,11.11,1,1.0,341.0,2019.0,Full-time,0.0,Alumnus (Master's),Українська,0,0,2020-11-07 18:40:35,work,False,False,0
68223,1,21.11,0,1.0,244.0,2014.0,,0.0,Alumnus (Bachelor's),English,0,0,2020-07-26 21:12:33,university,False,False,1
15496,1,9.6,1,1.0,2075.0,0.0,Distance Learning,4.0,Student (Specialist),Українська;Русский,1,2,2020-02-12 18:07:06,university,False,False,1
23228,2,,0,1.0,657.0,2007.0,Full-time,2.0,Alumnus (Specialist),Українська,5,2,2020-11-29 16:29:37,university,2007,2006,1
91246,2,6.10.1991,0,1.0,573.0,0.0,Distance Learning,4.0,Student (Specialist),Українська,0,0,2020-08-30 01:46:33,university,2006,2010,0
48714,1,17.2.1995,0,1.0,267.0,0.0,,0.0,Student (Master's),False,0,6,2020-04-09 10:26:24,university,False,False,0
4660,1,27.3.1983,0,1.0,949.0,2006.0,,4.0,Alumnus (Specialist),Українська,6,1,2020-01-11 01:05:58,work,2012,False,1
29822,2,12.9,1,1.0,203.0,2002.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-05-19 10:59:22,work,False,False,0
92792,1,15.5,0,1.0,136.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-05-31 22:16:16,work,False,False,1
82043,2,,0,1.0,118.0,2009.0,Full-time,0.0,Alumnus (Specialist),Українська;English,0,0,2020-07-22 11:54:31,university,False,False,0
29090,1,9.9.1986,1,1.0,287.0,2008.0,Full-time,0.0,Alumnus (Master's),Українська;Русский,6,6,2020-07-30 13:07:37,work,2008,False,1
21750,2,14.2.1988,1,1.0,27.0,2011.0,Full-time,4.0,Alumnus (Bachelor's),False,0,2,2020-08-06 06:12:45,work,2011,False,0
36377,2,23.10,1,1.0,220.0,2014.0,Full-time,6.0,Student (Specialist),Українська;English,6,6,2020-02-04 00:06:19,work,2014,False,0
75560,2,11.8.1981,1,1.0,219.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-07-24 23:40:14,university,False,False,0
30322,2,20.11.1980,1,1.0,142.0,2003.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-03-09 06:12:13,work,2007,False,0
69056,1,27.6.1994,0,1.0,231.0,2016.0,Full-time,0.0,Student (Bachelor's),Українська;English,5,6,2020-02-26 11:44:43,university,False,False,0
19360,2,22.9.1991,0,1.0,315.0,2017.0,Full-time,2.0,Student (Bachelor's),Čeština;Українська;English,6,1,2020-12-28 17:02:36,work,2009,False,1
39908,1,21.3,1,1.0,317.0,2009.0,Full-time,1.0,Alumnus (Bachelor's),False,0,0,2020-08-17 17:14:09,work,2013,False,1
83694,2,21.8.1985,0,1.0,284.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська;English,0,2,2020-09-20 21:21:13,work,False,False,0
91523,1,14.10,1,1.0,323.0,0.0,Full-time,0.0,Student (Specialist),Українська,6,2,2020-07-11 21:33:37,work,2014,False,1
88443,1,8.8.1988,1,1.0,219.0,0.0,,4.0,Alumnus (Specialist),Українська,0,0,2020-09-10 08:27:39,work,2018,False,1
49437,1,14.10,1,1.0,208.0,2006.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-03-10 16:34:48,university,False,False,0
50259,2,3.12.1983,1,1.0,137.0,2005.0,Full-time,4.0,Alumnus (Master's),Українська;English;Русский;Türkçe,1,6,2020-12-02 05:01:54,university,2004,2021,0
17885,2,30.7.1981,1,1.0,16.0,2005.0,Full-time,0.0,Alumnus (Specialist),Українська,1,2,2020-04-06 02:28:01,university,False,False,0
9467,1,2.7.1989,0,1.0,175.0,2011.0,Full-time,7.0,Alumnus (Specialist),Українська;English,0,0,2020-03-15 21:41:41,university,False,False,1
25267,1,3.11.1993,0,1.0,235.0,2015.0,Full-time,0.0,Student (Bachelor's),False,0,0,2020-09-27 01:19:32,university,False,False,1
80872,1,31.10,0,1.0,547.0,2012.0,,0.0,Alumnus (Specialist),Українська;English,0,0,2020-08-12 01:14:38,university,False,False,1
53399,1,5.11.1992,0,1.0,142.0,2011.0,Full-time,1.0,Student (Bachelor's),False,False,False,2020-08-25 03:24:34,university,False,False,1
74440,1,9.12.1993,0,1.0,137.0,0.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-03-01 02:00:00,work,2008,False,1
96066,2,1.6,0,1.0,38.0,2018.0,Full-time,4.0,Alumnus (Bachelor's),Українська,0,0,2020-12-11 19:20:47,university,False,False,0
30808,2,23.5.1986,0,1.0,146.0,2008.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-09-18 00:07:10,university,False,False,0
44552,2,7.7.1994,1,1.0,138.0,2016.0,Full-time,0.0,Student (Bachelor's),Українська,False,False,2020-12-12 18:14:45,university,False,False,0
32500,2,29.3,1,1.0,50.0,2011.0,Full-time,1.0,Alumnus (Bachelor's),Українська,0,2,2020-11-12 12:59:37,university,False,False,0
58923,2,,0,1.0,84.0,2013.0,Full-time,0.0,Student (Specialist),Українська,1,False,2020-11-09 17:49:54,university,False,False,0
21969,1,14.12.1986,1,1.0,19.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-02-15 08:29:05,work,2014,False,1
43324,2,8.7.1992,0,1.0,120.0,2015.0,Full-time,6.0,Student (Bachelor's),Українська,6,2,2020-06-08 17:52:25,university,False,False,0
7286,2,1.7.1990,1,1.0,122.0,2012.0,Full-time,4.0,Student (Bachelor's),Українська,False,6,2020-09-02 16:57:02,work,2008,False,0
92273,1,20.10,0,1.0,235.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,6,2020-03-28 18:03:26,university,False,False,1
23691,2,,1,1.0,174.0,2014.0,Full-time,2.0,Undergraduate applicant,Українська,5,6,2020-08-01 15:22:18,work,666,False,1
53045,2,6.9.1994,1,1.0,212.0,2017.0,,0.0,Alumnus (Bachelor's),False,6,2,2020-08-06 15:00:38,university,False,False,1
97616,2,4.8.1991,0,1.0,240.0,2013.0,Full-time,0.0,PhD,Українська,0,0,2020-10-14 17:31:31,university,False,False,1
78962,1,7.1.1992,1,1.0,1233.0,2016.0,Distance Learning,0.0,Student (Bachelor's),Українська;Deutsch,1,2,2020-04-17 22:02:36,work,2012,False,1
92739,2,1.6.1988,0,1.0,48.0,2011.0,Full-time,1.0,Alumnus (Specialist),False,False,False,2020-07-25 13:31:19,university,False,False,0
91225,2,5.6.1982,0,1.0,20.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Українська,0,0,2020-09-27 15:50:12,university,False,False,0
68020,2,29.12.1989,0,1.0,54.0,0.0,Part-time,7.0,Student (Specialist),Українська,False,False,2020-02-03 19:57:40,university,False,False,0
57224,2,10.9.1990,0,1.0,0.0,2013.0,Full-time,4.0,Student (Master's),Українська;Русский;English;Deutsch,2,6,2020-05-30 07:00:26,work,False,False,0
20599,2,7.12.1987,0,1.0,47.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2021-01-01 03:55:28,university,2010,2013,0
68200,1,8.3.1988,0,1.0,626.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська,0,2,2020-07-07 06:11:25,university,False,False,1
75359,1,17.8.1989,0,1.0,1028.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,1,2,2020-10-17 00:47:07,university,2010,2019,1
99743,2,24.7.1982,1,1.0,59.0,2003.0,Distance Learning,4.0,Alumnus (Bachelor's),Українська,False,False,2020-11-14 08:28:15,work,2002,False,0
20686,2,6.8,1,1.0,376.0,2020.0,Full-time,7.0,Student (Specialist),False,1,0,2020-01-07 14:03:21,university,False,False,1
48023,1,,0,1.0,154.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-04-20 21:01:14,university,False,False,1
76395,2,23.9.1991,1,1.0,340.0,2018.0,Distance Learning,1.0,Student (Specialist),Українська,False,False,2020-08-26 00:49:55,university,False,False,0
82563,1,25.9,0,1.0,484.0,2011.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-04-25 09:58:26,university,False,False,1
50782,1,8.7,1,1.0,332.0,2015.0,Full-time,1.0,Student (Specialist),Українська,0,0,2020-05-22 23:30:43,university,False,False,1
50533,2,25.2,1,1.0,43.0,0.0,Distance Learning,1.0,Alumnus (Specialist),Українська,0,0,2020-03-18 06:04:00,university,False,False,0
42804,2,5.4.1980,0,1.0,163.0,2002.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-08-18 00:50:48,university,False,False,0
25522,2,12.6,1,1.0,1126.0,2009.0,Full-time,0.0,Alumnus (Specialist),Українська,6,2,2020-01-26 06:23:48,university,False,False,1
59681,2,24.4.1991,1,1.0,392.0,2014.0,Full-time,6.0,Student (Master's),Українська,0,0,2020-05-11 19:45:10,university,False,False,0
21788,2,20.5,0,1.0,149.0,2015.0,Full-time,0.0,Alumnus (Specialist),Українська;Español;English,0,5,2020-12-19 09:42:28,university,False,False,0
56648,2,21.2.1985,0,1.0,249.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,False,2,2020-02-24 13:55:28,university,False,False,0
60180,2,8.8,1,1.0,564.0,2014.0,Full-time,1.0,Alumnus (Specialist),False,5,2,2020-10-19 14:06:25,university,False,False,0
75082,1,,0,1.0,230.0,2011.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-03-03 03:20:19,university,False,False,1
89918,2,9.10,0,1.0,39.0,2006.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-04-28 06:54:34,university,False,False,0
98242,2,11.1.1994,1,1.0,147.0,2016.0,Full-time,4.0,Undergraduate applicant,Українська;Русский,1,0,2020-04-08 23:05:10,university,2016,2020,1
94980,2,,0,1.0,105.0,2011.0,,0.0,Alumnus (Specialist),Українська,False,False,2020-06-11 02:13:45,university,False,False,1
48012,1,,1,1.0,79.0,0.0,Full-time,1.0,Candidate of Sciences,Українська,7,1,2020-08-08 00:57:52,work,False,False,1
38887,1,30.5.1988,1,1.0,1444.0,2010.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский,6,6,2020-01-27 11:47:52,work,2010,False,1
69261,2,10.4,1,1.0,47.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,2020-06-19 17:14:31,work,2007,2009,0
24445,2,,1,1.0,48.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-03-12 17:06:59,university,False,False,0
95474,2,,1,1.0,72.0,2011.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-09-26 12:36:12,,False,False,1
88623,2,10.12.1982,1,1.0,85.0,2009.0,Distance Learning,0.0,Student (Specialist),Українська,False,False,2020-04-19 16:14:19,university,False,False,0
80987,2,20.12.1994,1,0.0,376.0,0.0,Full-time,1.0,Student (Bachelor's),Українська;Татарча,6,6,2020-11-18 23:24:24,university,2011,2018,1
61114,2,16.6.1976,0,1.0,15.0,0.0,,4.0,Undergraduate applicant,Українська,False,False,2020-06-09 11:15:14,,False,False,1
35419,2,11.12.1987,0,1.0,69.0,2010.0,Full-time,1.0,Alumnus (Specialist),Українська,False,False,2020-08-18 08:03:38,university,False,False,0
